timestamp,rmssd,coverage,low_frequency,high_frequency
2023-11-11T02:05:00,72.665,0.812,1621.764,930.939
2023-11-11T02:20:00,95.611,0.93,3081.696,1406.879
2023-11-11T02:25:00,97.889,0.956,7092.057,1541.551
2023-11-11T02:30:00,89.4,0.912,3298.033,1630.083
2023-11-11T02:35:00,103.573,0.861,6752.687,1739.013
2023-11-11T02:40:00,88.146,0.966,1744.737,1582.222
2023-11-11T02:45:00,100.081,0.956,3398.154,2283.628
2023-11-11T02:50:00,84.227,0.915,4316.326,1463.397
2023-11-11T02:55:00,49.574,0.971,2471.541,385.509
2023-11-11T03:00:00,75.523,0.968,4447.411,1186.188
2023-11-11T03:05:00,94.043,0.936,6148.913,1499.607
2023-11-11T03:10:00,91.048,0.964,756.077,1812.75
2023-11-11T03:15:00,96.57,0.951,1557.863,1626.709
2023-11-11T03:20:00,98.602,1.001,538.168,2101.716
2023-11-11T03:25:00,95.831,0.987,337.696,1717.434
2023-11-11T03:30:00,90.304,1.002,445.127,1603.89
2023-11-11T03:35:00,76.248,1.005,520.008,1143.749
2023-11-11T03:40:00,83.468,0.99,871.988,1342.565
2023-11-11T03:45:00,90.625,1.002,615.736,1614.132
2023-11-11T03:50:00,100.66,0.988,4929.686,1491.716
2023-11-11T03:55:00,129.72,0.947,1803.883,3473.654
2023-11-11T04:00:00,118.03,0.884,6008.131,2627.097
2023-11-11T04:05:00,116.23,1.003,1353.489,3483.029
2023-11-11T04:10:00,90.86,0.887,3722.694,1270.219
2023-11-11T04:15:00,105.853,0.987,7620.55,2707.684
2023-11-11T04:20:00,93.63,0.929,2897.721,2078.956
2023-11-11T04:25:00,104.766,0.932,1450.685,2884.28
2023-11-11T04:30:00,105.118,0.972,686.279,1958.838
2023-11-11T04:35:00,105.062,1.005,1355.114,2158.399
2023-11-11T04:40:00,106.687,0.874,7951.616,2122.762
2023-11-11T04:45:00,105.347,1.008,572.538,1996.351
2023-11-11T04:50:00,127.703,0.967,3375.757,3880.38
2023-11-11T04:55:00,114.867,0.966,1979.801,2432.607
2023-11-11T05:00:00,106.558,0.997,1573.458,2765.721
2023-11-11T05:05:00,102.273,1.001,465.476,2365.447
2023-11-11T05:10:00,100.816,0.896,6726.843,1652.82
2023-11-11T05:15:00,74.535,1.003,7312.127,1501.736
2023-11-11T05:20:00,52.183,0.965,863.024,540.045
2023-11-11T05:25:00,62.014,0.915,2676.627,705.035
2023-11-11T05:30:00,94.086,0.914,2210.787,1702.15
2023-11-11T05:35:00,90.154,0.956,5733.263,2018.534
2023-11-11T05:40:00,118.111,0.947,5175.969,3787.55
2023-11-11T05:45:00,89.239,0.982,3753.612,2359.673
2023-11-11T05:50:00,89.337,0.928,6249.889,1793.29
2023-11-11T05:55:00,73.402,0.954,1702.346,1317.151
2023-11-11T06:00:00,98.573,0.94,1487.301,1708.595
2023-11-11T06:05:00,112.314,1.001,2175.152,2914.173
2023-11-11T06:10:00,87.21,0.952,2566.15,1253.598
2023-11-11T06:15:00,85.283,0.998,1363.499,1433.144
2023-11-11T06:20:00,87.949,0.984,963.488,1417.959
2023-11-11T06:25:00,86.678,1.0,2152.674,1798.648
2023-11-11T06:30:00,87.006,0.982,3379.051,1352.264
2023-11-11T06:35:00,125.175,0.958,2860.932,4014.207
2023-11-11T06:40:00,128.425,1.003,1375.248,4031.247
2023-11-11T06:45:00,116.088,0.959,4587.142,3264.407
2023-11-11T06:50:00,104.579,0.899,8585.169,2230.224
2023-11-11T06:55:00,95.462,0.922,3876.404,2782.205
2023-11-11T07:00:00,92.667,0.841,3586.092,1227.263
2023-11-11T07:05:00,77.384,0.964,8430.134,1012.485
2023-11-11T07:10:00,87.016,0.924,2620.644,1894.835
2023-11-11T07:15:00,81.663,0.928,3559.16,1063.559
2023-11-11T07:20:00,88.623,0.943,3851.086,1118.226
2023-11-11T07:25:00,76.986,0.939,4985.307,1521.961
2023-11-11T07:30:00,110.029,0.926,4550.264,2500.356
2023-11-11T07:35:00,88.059,0.88,2854.811,1406.691
2023-11-11T07:40:00,83.178,0.956,2448.694,913.911
2023-11-11T07:45:00,83.591,0.771,7006.415,1979.102
2023-11-11T07:50:00,93.042,0.997,1938.979,1586.984
2023-11-11T07:55:00,81.723,0.952,7450.439,1312.748
2023-11-11T08:00:00,87.538,0.98,1650.292,1792.502
2023-11-11T08:05:00,82.861,0.973,523.544,1141.011
2023-11-11T08:25:00,84.776,0.878,8931.153,1920.329
2023-11-11T08:35:00,80.95,0.939,9834.599,798.946
2023-11-11T08:40:00,86.312,0.94,4585.788,1317.91
2023-11-11T08:45:00,79.16,1.005,5687.505,1287.939
2023-11-11T08:50:00,85.333,0.855,5768.207,1757.528
2023-11-11T08:55:00,75.735,0.71,2867.725,381.367
2023-11-11T09:00:00,90.897,0.913,5429.91,1471.03
2023-11-11T09:05:00,55.895,0.983,3055.489,916.338
2023-11-11T09:10:00,69.233,0.906,4246.943,887.128
