timestamp,rmssd,coverage,low_frequency,high_frequency
2023-11-13T00:00:00,68.832,0.996,530.806,876.45
2023-11-13T00:05:00,62.044,0.981,650.043,768.205
2023-11-13T00:10:00,68.926,0.995,297.28,991.068
2023-11-13T00:15:00,78.57,0.988,2370.166,1305.651
2023-11-13T00:20:00,55.312,0.963,2647.702,609.274
2023-11-13T00:25:00,57.754,1.003,1531.062,1123.047
2023-11-13T00:30:00,71.989,0.884,5740.778,1321.95
2023-11-13T00:35:00,79.822,0.975,563.969,1521.61
2023-11-13T00:40:00,80.569,0.986,650.008,1575.71
2023-11-13T00:45:00,74.164,1.004,315.253,1149.801
2023-11-13T00:50:00,70.205,0.99,539.506,950.04
2023-11-13T00:55:00,74.314,1.002,190.561,1019.556
2023-11-13T01:00:00,73.467,0.96,4109.725,988.922
2023-11-13T01:05:00,70.458,0.883,2368.819,774.698
2023-11-13T01:10:00,81.969,0.96,3448.984,1385.6
2023-11-13T01:15:00,92.409,0.903,1885.601,1789.381
2023-11-13T01:20:00,81.923,0.968,4566.355,1450.437
2023-11-13T01:25:00,63.482,1.001,2182.79,606.343
2023-11-13T01:30:00,64.09,0.967,3184.202,1054.791
2023-11-13T01:35:00,78.207,0.906,6560.48,1113.782
2023-11-13T01:40:00,93.389,0.738,10715.847,1258.478
2023-11-13T01:45:00,77.94,0.908,1711.231,1454.801
2023-11-13T01:50:00,74.793,0.99,354.558,1233.897
2023-11-13T01:55:00,81.478,0.996,513.298,1560.865
2023-11-13T02:00:00,79.397,1.003,408.169,1253.812
2023-11-13T02:05:00,86.621,0.991,428.115,1581.37
2023-11-13T02:10:00,94.72,0.937,3013.822,1569.433
2023-11-13T02:15:00,97.434,1.003,421.852,2118.237
2023-11-13T02:20:00,103.36,0.986,2174.618,2874.906
2023-11-13T02:25:00,126.213,0.849,6063.494,2972.541
2023-11-13T02:30:00,112.519,0.983,5281.503,2704.526
2023-11-13T02:35:00,98.333,0.978,4260.086,1495.97
2023-11-13T02:40:00,94.921,0.993,758.406,2011.524
2023-11-13T02:45:00,71.354,0.978,2809.464,1153.277
2023-11-13T02:50:00,99.9,0.929,4389.705,1796.748
2023-11-13T02:55:00,76.559,0.904,2613.223,1188.33
2023-11-13T03:00:00,72.569,0.987,2010.232,1179.511
2023-11-13T03:05:00,60.718,0.991,3549.988,694.586
2023-11-13T03:10:00,95.344,0.891,3246.691,1608.848
2023-11-13T03:15:00,90.488,1.004,1289.911,1859.27
2023-11-13T03:20:00,104.705,0.955,598.891,1890.112
2023-11-13T03:25:00,95.493,1.004,937.354,2133.772
2023-11-13T03:30:00,95.72,0.975,671.88,1663.592
2023-11-13T03:35:00,101.299,0.979,602.464,2338.122
2023-11-13T03:40:00,93.547,1.004,916.203,1950.217
2023-11-13T03:45:00,86.951,1.003,805.936,1693.592
2023-11-13T03:50:00,93.206,0.986,643.583,1588.046
2023-11-13T03:55:00,92.752,1.005,608.299,1963.056
2023-11-13T04:00:00,93.481,0.932,1262.148,1312.573
2023-11-13T04:05:00,99.43,0.975,2727.281,1488.791
2023-11-13T04:10:00,86.575,0.942,1322.336,1396.683
2023-11-13T04:15:00,91.458,0.923,3502.911,1220.737
2023-11-13T04:20:00,100.202,0.941,2627.847,2329.063
2023-11-13T04:25:00,108.65,0.959,1960.512,2272.548
2023-11-13T04:30:00,88.524,0.999,3641.024,1833.353
2023-11-13T04:35:00,78.732,0.993,1713.132,1280.823
2023-11-13T04:40:00,68.247,0.965,2342.055,914.783
2023-11-13T04:45:00,90.587,0.917,12178.906,1849.747
2023-11-13T04:50:00,88.619,0.974,2342.257,1286.497
2023-11-13T04:55:00,89.659,1.004,616.36,1693.804
2023-11-13T05:00:00,89.419,0.998,564.433,1596.607
2023-11-13T05:05:00,92.436,0.909,14740.164,1213.402
2023-11-13T05:10:00,95.327,1.005,2549.848,1901.954
2023-11-13T05:15:00,97.654,0.98,858.778,1928.162
2023-11-13T05:20:00,98.346,0.991,433.955,2353.999
2023-11-13T05:25:00,100.819,1.003,4841.744,2174.736
2023-11-13T05:30:00,101.856,1.003,1368.072,2380.123
2023-11-13T05:35:00,100.486,0.992,973.768,2386.79
2023-11-13T05:40:00,95.48,0.95,1515.614,1776.249
2023-11-13T05:45:00,102.242,1.003,3345.577,2345.123
2023-11-13T05:50:00,103.519,0.989,5465.138,2263.662
2023-11-13T05:55:00,60.079,0.995,1088.942,674.811
2023-11-13T06:00:00,81.598,0.973,4351.997,1113.919
2023-11-13T06:05:00,74.498,0.968,4737.607,1619.486
2023-11-13T06:10:00,96.723,0.904,7043.29,2075.176
2023-11-13T06:15:00,78.494,0.871,4083.861,980.233
2023-11-13T06:20:00,123.871,0.845,15603.448,4353.237
2023-11-13T06:25:00,110.963,0.847,6843.517,4650.255
2023-11-13T06:30:00,85.481,0.821,5233.144,1794.88
2023-11-13T06:35:00,85.274,0.878,3568.17,1267.665
2023-11-13T06:40:00,468.759,0.794,27011.081,19601.928
2023-11-13T06:45:00,76.615,0.937,2633.587,1298.808
2023-11-13T06:50:00,92.125,0.855,4957.421,1130.675
2023-11-13T06:55:00,102.963,0.931,13451.377,5370.43
2023-11-13T07:00:00,94.422,0.928,5045.056,3390.265
2023-11-13T07:05:00,117.509,0.959,11399.569,5477.22
2023-11-13T07:10:00,102.9,1.002,17048.388,6008.838
2023-11-13T07:15:00,94.454,0.995,7401.07,6416.374
2023-11-13T07:20:00,100.096,0.989,4274.067,5280.056
2023-11-13T07:25:00,96.209,0.962,2089.198,1461.471
2023-11-13T07:30:00,98.791,0.937,1156.884,1776.323
2023-11-13T07:35:00,124.456,0.953,4928.949,2595.352
2023-11-13T07:40:00,109.752,0.963,4741.199,3126.504
2023-11-13T07:45:00,96.668,0.906,2483.302,2580.606
2023-11-13T07:50:00,78.126,1.0,2246.378,1462.242
2023-11-13T07:55:00,72.555,0.971,2482.28,767.961
2023-11-13T22:30:00,43.468,0.896,1288.483,307.759
2023-11-13T22:35:00,60.407,0.987,1932.53,1042.3
2023-11-13T22:40:00,70.184,0.954,1364.738,969.717
2023-11-13T22:45:00,60.404,0.929,946.113,748.455
2023-11-13T22:50:00,72.664,0.947,5272.466,1084.951
2023-11-13T22:55:00,62.559,0.996,2312.684,1025.626
2023-11-13T23:00:00,64.754,0.996,425.377,802.243
