timestamp,rmssd,coverage,low_frequency,high_frequency
2023-11-19T01:25:00,47.082,0.959,653.978,386.346
2023-11-19T01:30:00,54.554,0.939,1357.199,844.804
2023-11-19T01:35:00,60.533,0.986,838.086,737.805
2023-11-19T01:40:00,56.582,0.979,359.158,681.387
2023-11-19T01:45:00,52.632,1.002,567.384,617.468
2023-11-19T01:50:00,50.651,1.003,597.793,636.542
2023-11-19T01:55:00,58.817,0.939,1056.059,939.841
2023-11-19T02:00:00,50.308,1.006,488.376,622.164
2023-11-19T02:05:00,58.081,0.976,488.253,845.321
2023-11-19T02:10:00,63.598,0.993,1620.047,974.994
2023-11-19T02:15:00,39.353,0.918,2538.732,245.888
2023-11-19T02:20:00,52.299,0.914,1758.562,888.474
2023-11-19T02:25:00,53.041,0.949,1440.482,755.065
2023-11-19T02:30:00,50.511,0.954,1191.239,794.431
2023-11-19T02:35:00,46.712,1.003,2499.245,741.058
2023-11-19T02:40:00,72.652,0.937,1402.212,1729.385
2023-11-19T02:45:00,58.036,0.959,770.501,811.603
2023-11-19T02:50:00,57.983,1.005,250.719,986.046
2023-11-19T02:55:00,79.945,0.938,1363.625,2195.92
2023-11-19T03:00:00,76.749,0.965,1410.633,1306.052
2023-11-19T03:05:00,48.702,0.835,654.393,306.7
2023-11-19T03:10:00,69.994,0.951,1113.537,1139.217
2023-11-19T03:15:00,67.115,0.996,2609.435,1179.036
2023-11-19T03:20:00,62.936,0.996,782.376,832.135
2023-11-19T03:25:00,60.558,0.986,361.039,895.578
2023-11-19T03:30:00,66.422,1.002,1003.712,905.667
2023-11-19T03:35:00,80.477,0.903,1440.31,1567.81
2023-11-19T03:40:00,47.97,0.975,2982.657,515.035
2023-11-19T03:45:00,40.992,1.001,3776.592,434.83
2023-11-19T03:50:00,51.773,0.991,2996.243,508.273
2023-11-19T03:55:00,73.268,0.932,2356.706,1004.891
2023-11-19T04:00:00,58.259,0.913,1418.986,624.761
2023-11-19T04:05:00,43.206,1.002,161.002,526.158
2023-11-19T04:10:00,82.091,0.983,798.783,2524.218
2023-11-19T04:15:00,97.2,1.005,439.79,3720.224
2023-11-19T04:20:00,97.357,1.002,402.337,3011.281
2023-11-19T04:25:00,98.036,0.992,1811.89,3575.588
2023-11-19T04:30:00,109.114,0.916,2714.121,4479.358
2023-11-19T04:35:00,70.722,0.991,672.218,1682.488
2023-11-19T04:40:00,67.978,0.951,1786.3,1452.725
2023-11-19T04:45:00,72.192,0.952,1622.274,1383.192
2023-11-19T04:50:00,77.496,0.982,3982.937,1929.05
2023-11-19T04:55:00,51.604,0.966,1706.49,497.751
2023-11-19T05:00:00,56.777,0.979,3910.232,604.192
2023-11-19T05:05:00,67.421,0.953,3893.229,1179.521
2023-11-19T05:10:00,76.134,0.987,2947.299,1089.297
2023-11-19T05:15:00,70.115,0.938,4606.676,1234.111
2023-11-19T05:20:00,93.143,0.895,5837.268,3063.114
2023-11-19T05:25:00,41.786,0.939,308.213,348.856
2023-11-19T05:30:00,57.244,0.906,1184.06,935.826
2023-11-19T05:35:00,48.461,1.002,1248.24,602.267
2023-11-19T05:40:00,42.947,0.951,1160.049,453.016
2023-11-19T05:45:00,56.881,0.979,1215.112,672.158
2023-11-19T05:50:00,59.378,0.941,1124.206,825.605
2023-11-19T05:55:00,62.94,0.911,902.912,1024.488
2023-11-19T06:00:00,62.615,0.997,807.893,921.501
2023-11-19T06:05:00,64.892,0.892,3476.766,922.293
2023-11-19T06:10:00,41.977,0.951,628.131,233.825
2023-11-19T06:20:00,57.965,0.967,4215.116,483.016
2023-11-19T06:25:00,55.672,0.845,586.051,993.456
2023-11-19T06:30:00,81.082,0.932,2819.211,1298.349
2023-11-19T06:35:00,58.222,1.004,624.329,805.054
2023-11-19T06:40:00,59.132,1.003,998.718,932.658
2023-11-19T06:45:00,56.339,1.004,529.874,872.573
2023-11-19T06:50:00,52.27,1.002,640.666,780.042
2023-11-19T06:55:00,55.379,0.948,1229.971,588.362
2023-11-19T07:00:00,68.999,0.919,5338.327,981.295
