timestamp,rmssd,coverage,low_frequency,high_frequency
2023-11-29T00:00:00,57.93,0.947,1012.188,692.968
2023-11-29T00:05:00,71.198,0.92,9712.844,1415.167
2023-11-29T00:10:00,73.664,0.896,4020.33,1302.267
2023-11-29T00:15:00,64.136,0.977,3848.024,1031.165
2023-11-29T00:20:00,52.45,0.952,3568.399,743.828
2023-11-29T00:25:00,49.475,0.969,4019.643,618.261
2023-11-29T00:30:00,69.286,0.896,3340.088,849.161
2023-11-29T00:35:00,63.457,0.982,912.693,1013.895
2023-11-29T00:40:00,61.177,1.004,468.422,836.073
2023-11-29T00:45:00,58.663,0.991,370.696,722.547
2023-11-29T00:50:00,57.95,1.0,501.784,855.265
2023-11-29T00:55:00,60.469,1.004,541.509,819.268
2023-11-29T01:00:00,64.936,0.897,5352.827,973.197
2023-11-29T01:05:00,54.022,0.997,1558.455,632.354
2023-11-29T01:10:00,54.224,1.002,707.057,665.198
2023-11-29T01:15:00,65.596,0.973,1773.626,776.937
2023-11-29T01:20:00,73.89,0.989,1985.647,1604.088
2023-11-29T01:25:00,65.566,0.952,10857.633,670.804
2023-11-29T01:30:00,65.895,0.96,6333.44,1065.874
2023-11-29T01:35:00,55.768,0.973,3134.531,577.363
2023-11-29T01:40:00,50.609,0.934,4201.11,583.971
2023-11-29T01:45:00,74.915,0.921,2390.44,1568.861
2023-11-29T01:50:00,71.838,0.804,6702.218,1024.517
2023-11-29T01:55:00,68.943,0.81,8005.475,1064.806
2023-11-29T02:00:00,71.377,0.851,3294.367,861.336
2023-11-29T02:05:00,80.104,0.839,3057.634,1029.673
2023-11-29T02:10:00,70.102,1.001,770.881,1051.376
2023-11-29T02:35:00,110.999,0.94,665.182,2668.151
2023-11-29T02:40:00,128.215,1.007,903.463,4470.738
2023-11-29T02:45:00,101.232,0.942,786.507,1834.735
2023-11-29T02:50:00,96.264,0.988,2923.848,1734.513
2023-11-29T02:55:00,92.524,0.972,1480.827,1714.291
2023-11-29T03:00:00,92.67,0.916,9170.27,1830.717
2023-11-29T03:05:00,85.509,0.941,3726.26,1105.693
2023-11-29T03:10:00,57.465,0.996,4868.218,622.364
2023-11-29T03:15:00,63.169,0.949,3271.628,657.73
2023-11-29T03:20:00,71.773,0.96,3425.082,923.346
2023-11-29T03:25:00,67.602,0.937,6261.83,903.791
2023-11-29T03:30:00,97.223,0.976,2499.562,2881.781
2023-11-29T03:35:00,72.183,0.978,535.353,1190.461
2023-11-29T03:40:00,63.306,0.973,1866.949,727.424
2023-11-29T03:45:00,65.05,0.998,397.609,751.712
2023-11-29T03:50:00,103.012,0.955,2048.782,3426.719
2023-11-29T03:55:00,88.868,1.001,3134.949,1684.733
2023-11-29T04:00:00,76.265,1.004,480.277,1313.758
2023-11-29T04:05:00,78.392,0.992,2533.819,1243.328
2023-11-29T04:10:00,86.699,1.002,662.21,1823.172
2023-11-29T04:15:00,71.215,1.004,619.623,1158.695
2023-11-29T04:20:00,72.687,0.995,1035.577,1098.284
2023-11-29T04:25:00,102.621,0.878,14522.867,1317.906
2023-11-29T04:30:00,80.554,0.949,7348.621,789.382
2023-11-29T04:35:00,81.104,0.953,5080.548,1498.691
2023-11-29T04:40:00,53.194,0.985,5067.3,382.056
2023-11-29T04:45:00,85.856,0.964,9146.963,1460.503
2023-11-29T04:50:00,81.579,0.93,3903.383,1394.046
2023-11-29T04:55:00,82.549,0.906,4454.849,1451.045
2023-11-29T05:00:00,98.118,0.935,6404.634,2052.122
2023-11-29T05:05:00,135.004,0.954,5808.313,4415.217
2023-11-29T05:10:00,82.509,0.981,3149.761,1882.085
2023-11-29T05:15:00,101.866,0.895,7342.448,1932.129
2023-11-29T05:20:00,87.286,0.962,3409.369,1527.463
2023-11-29T05:25:00,99.232,0.889,1524.847,2477.744
2023-11-29T05:30:00,120.062,0.903,10421.205,2149.169
2023-11-29T05:35:00,153.172,0.981,1068.222,7562.98
2023-11-29T05:40:00,141.233,0.998,654.521,6010.104
2023-11-29T05:45:00,136.421,1.002,1637.198,5996.682
2023-11-29T05:50:00,140.595,0.991,1074.445,6281.849
2023-11-29T05:55:00,122.853,0.916,1821.131,4879.858
2023-11-29T06:05:00,112.137,0.81,12137.567,2287.353
2023-11-29T06:10:00,77.683,0.865,6316.963,755.48
2023-11-29T06:15:00,104.236,0.806,5726.299,2228.7
2023-11-29T06:20:00,109.896,0.876,9984.306,2612.825
2023-11-29T06:25:00,95.194,0.987,7865.873,1362.283
2023-11-29T06:30:00,68.368,0.931,4710.616,1147.715
2023-11-29T06:35:00,98.948,0.795,7035.442,1866.31
2023-11-29T06:40:00,86.028,0.881,3051.777,1076.508
2023-11-29T06:45:00,115.277,0.93,6887.648,3499.952
2023-11-29T06:50:00,103.982,0.943,2055.058,2020.817
2023-11-29T06:55:00,99.663,0.958,4725.715,1989.275
2023-11-29T07:00:00,87.659,0.899,2962.232,1369.058
2023-11-29T07:05:00,80.826,1.003,3461.714,1371.516
2023-11-29T07:10:00,86.191,1.003,1993.484,1753.752
