timestamp,rmssd,coverage,low_frequency,high_frequency
2023-11-01T02:05:00,83.541,0.928,1307.261,1558.705
2023-11-01T02:10:00,110.234,1.003,1056.419,3352.404
2023-11-01T02:15:00,99.807,0.981,1398.441,2116.036
2023-11-01T02:20:00,76.457,1.003,583.365,1109.046
2023-11-01T02:25:00,82.046,0.996,505.136,1431.765
2023-11-01T02:30:00,75.521,1.004,569.04,1161.753
2023-11-01T02:35:00,86.572,0.953,1312.793,1477.813
2023-11-01T02:40:00,97.575,0.944,619.682,2259.342
2023-11-01T02:45:00,75.355,1.002,745.511,1196.238
2023-11-01T02:50:00,77.305,0.991,489.305,1393.539
2023-11-01T02:55:00,85.009,1.003,707.519,2358.117
2023-11-01T03:00:00,51.341,1.005,5733.882,569.633
2023-11-01T03:05:00,108.152,0.894,5345.132,3705.673
2023-11-01T03:10:00,108.841,0.988,1625.211,2903.602
2023-11-01T03:15:00,90.846,0.954,946.919,1819.209
2023-11-01T03:20:00,101.113,0.958,1083.442,1639.325
2023-11-01T03:25:00,138.316,0.965,818.632,4889.384
2023-11-01T03:30:00,94.561,1.002,967.85,1851.172
2023-11-01T03:35:00,103.428,1.008,1179.173,2682.711
2023-11-01T03:40:00,87.396,0.965,661.289,1766.326
2023-11-01T03:45:00,96.553,0.911,5378.17,2125.438
2023-11-01T03:50:00,83.974,1.002,951.506,1649.426
2023-11-01T03:55:00,78.473,1.004,781.096,1567.316
2023-11-01T04:00:00,80.782,0.996,603.513,1437.241
2023-11-01T04:05:00,85.144,0.937,1083.75,1568.127
2023-11-01T04:10:00,129.032,1.004,11129.403,4340.5
2023-11-01T04:15:00,139.801,0.976,2081.663,4487.408
2023-11-01T04:20:00,110.345,1.005,11540.314,2376.196
2023-11-01T04:25:00,92.376,0.982,4561.764,1744.769
2023-11-01T04:30:00,59.225,1.003,4744.519,970.172
2023-11-01T04:35:00,49.697,0.982,3336.74,445.146
2023-11-01T04:40:00,133.772,0.896,8798.528,3150.198
2023-11-01T04:45:00,124.722,0.944,4030.067,3637.249
2023-11-01T04:50:00,125.849,0.978,1685.816,3683.734
2023-11-01T04:55:00,124.279,1.0,1023.637,3515.884
2023-11-01T05:00:00,111.551,0.987,2273.8,2739.138
2023-11-01T05:05:00,110.31,0.969,2059.034,2735.507
2023-11-01T05:10:00,97.651,0.969,1253.52,1981.798
2023-11-01T05:15:00,69.605,0.957,1208.637,868.53
2023-11-01T05:20:00,71.891,0.991,636.638,1077.055
2023-11-01T05:25:00,67.725,1.002,465.975,895.47
2023-11-01T05:30:00,71.25,0.949,1167.122,858.491
2023-11-01T05:35:00,101.443,0.996,3720.151,2318.418
2023-11-01T05:40:00,91.937,1.003,6473.774,1453.966
2023-11-01T05:45:00,46.871,1.003,2491.717,562.25
2023-11-01T05:50:00,46.117,0.966,2560.649,384.108
2023-11-01T05:55:00,92.012,0.923,2856.144,1771.783
2023-11-01T06:00:00,85.666,0.949,2561.451,1665.106
2023-11-01T06:05:00,111.409,0.907,2096.534,3003.941
2023-11-01T06:10:00,99.742,0.951,1254.153,2305.507
2023-11-01T06:15:00,89.49,0.995,513.908,1846.732
2023-11-01T06:20:00,77.841,0.97,815.995,1222.983
2023-11-01T06:25:00,85.651,0.927,6938.689,1284.21
2023-11-01T06:30:00,76.952,0.972,1522.429,1352.018
2023-11-01T06:35:00,68.991,0.97,959.92,1038.119
2023-11-01T06:40:00,73.334,0.953,1192.155,1132.305
2023-11-01T06:45:00,77.887,0.958,1634.147,1696.289
2023-11-01T06:50:00,68.892,0.982,1154.99,1058.465
2023-11-01T06:55:00,68.863,0.94,1600.468,888.314
2023-11-01T07:00:00,72.408,0.969,1146.236,1110.414
2023-11-01T07:05:00,78.997,0.969,12142.625,1595.482
2023-11-01T07:10:00,61.628,0.992,5238.937,618.938
2023-11-01T07:15:00,57.164,0.985,4188.69,510.365
2023-11-01T07:20:00,61.455,0.938,2429.278,839.859
2023-11-01T07:25:00,86.349,0.947,8191.747,2216.397
2023-11-01T07:30:00,74.167,0.934,7078.063,1309.191
2023-11-01T07:35:00,71.778,0.989,3587.466,1338.937
2023-11-01T07:40:00,94.077,0.896,5772.412,2072.767
2023-11-01T07:45:00,92.72,0.949,4008.626,2081.845
2023-11-01T07:50:00,78.832,1.004,6616.01,1542.62
2023-11-01T07:55:00,118.965,0.89,4360.351,2344.336
