timestamp,rmssd,coverage,low_frequency,high_frequency
2023-10-17T01:00:00,28.096,0.771,890.161,212.321
2023-10-17T01:05:00,41.41,0.943,1279.54,605.663
2023-10-17T01:10:00,51.775,0.93,1662.551,588.011
2023-10-17T01:15:00,47.826,0.882,1062.567,483.506
2023-10-17T01:20:00,49.391,0.887,1640.479,488.639
2023-10-17T01:25:00,50.705,1.005,493.148,508.361
2023-10-17T01:30:00,48.618,0.996,458.092,495.159
2023-10-17T01:35:00,54.459,1.005,1645.37,588.746
2023-10-17T01:40:00,50.809,1.001,757.524,563.774
2023-10-17T01:45:00,68.679,0.879,8807.652,735.646
2023-10-17T01:50:00,65.489,0.922,6837.952,682.504
2023-10-17T01:55:00,56.091,1.003,4786.991,703.135
2023-10-17T02:00:00,49.994,1.001,1046.079,572.964
2023-10-17T02:05:00,56.183,0.933,3890.185,855.771
2023-10-17T02:10:00,58.465,0.906,11046.087,760.996
2023-10-17T02:15:00,61.79,0.988,2293.619,950.649
2023-10-17T02:20:00,49.51,1.006,717.169,607.642
2023-10-17T02:25:00,48.201,1.003,423.8,505.648
2023-10-17T02:30:00,57.121,0.921,1408.556,904.773
2023-10-17T02:35:00,53.855,1.005,497.348,598.294
2023-10-17T02:40:00,47.182,1.003,421.199,471.476
2023-10-17T02:45:00,55.924,0.985,422.2,505.955
2023-10-17T02:50:00,70.106,0.829,2813.222,498.473
2023-10-17T02:55:00,88.009,0.942,2999.622,2317.644
2023-10-17T03:00:00,61.483,0.985,982.914,981.123
2023-10-17T03:05:00,53.778,0.964,3370.68,600.995
2023-10-17T03:10:00,48.458,0.91,2679.01,391.074
2023-10-17T03:15:00,58.223,0.843,4179.522,1180.979
2023-10-17T03:20:00,48.112,0.93,1523.345,514.548
2023-10-17T03:25:00,56.123,0.918,6815.432,437.693
2023-10-17T03:30:00,51.242,0.967,736.553,564.691
2023-10-17T03:35:00,52.556,0.989,983.176,651.405
2023-10-17T03:40:00,64.851,0.923,2371.071,717.893
2023-10-17T03:45:00,69.651,1.001,431.381,1814.923
2023-10-17T03:50:00,61.905,1.005,833.867,1186.438
2023-10-17T03:55:00,53.104,1.002,525.752,645.116
2023-10-17T04:00:00,55.731,1.004,1660.781,694.84
2023-10-17T04:05:00,72.317,0.922,7300.31,1049.304
2023-10-17T04:10:00,86.377,0.95,676.719,2031.408
2023-10-17T04:15:00,106.494,0.999,1495.685,4463.568
2023-10-17T04:20:00,102.771,1.002,571.595,3668.286
2023-10-17T04:25:00,89.413,1.003,398.168,2904.013
2023-10-17T04:30:00,88.601,0.957,1168.538,2824.283
2023-10-17T04:35:00,83.558,0.983,6622.964,1909.76
2023-10-17T04:40:00,46.687,1.0,3161.87,548.169
2023-10-17T04:45:00,51.564,0.924,3547.428,583.114
2023-10-17T04:50:00,65.8,0.986,5462.112,1072.35
2023-10-17T04:55:00,64.195,0.989,3381.385,898.347
2023-10-17T05:00:00,58.291,0.976,5798.144,645.22
2023-10-17T05:05:00,64.223,0.879,2165.286,833.336
2023-10-17T05:10:00,88.121,0.989,3249.04,2187.172
2023-10-17T05:15:00,83.399,0.985,737.094,1895.738
2023-10-17T05:20:00,78.668,0.989,1064.517,1956.885
2023-10-17T05:25:00,74.177,0.945,589.032,1499.877
2023-10-17T05:30:00,86.787,0.977,2394.974,2423.696
2023-10-17T05:35:00,72.869,1.005,538.32,1407.478
2023-10-17T05:40:00,88.283,0.929,1838.755,2306.584
2023-10-17T05:45:00,69.637,0.999,542.615,1172.887
2023-10-17T05:50:00,66.758,1.004,367.0,934.143
2023-10-17T05:55:00,70.319,1.004,461.095,1065.543
2023-10-17T06:00:00,67.164,0.997,2725.972,1144.646
2023-10-17T06:05:00,74.957,0.908,13980.596,1014.685
2023-10-17T06:10:00,73.194,1.003,8542.023,1540.046
2023-10-17T06:15:00,60.862,0.967,1950.364,932.334
2023-10-17T06:20:00,41.744,0.995,1973.052,399.764
2023-10-17T06:25:00,41.381,0.951,2209.845,295.982
2023-10-17T06:30:00,76.322,0.944,6768.997,910.735
2023-10-17T06:35:00,75.425,0.918,2748.362,781.624
2023-10-17T06:40:00,70.284,0.86,10079.711,1033.374
2023-10-17T06:45:00,81.647,0.788,3151.858,1702.352
2023-10-17T06:50:00,66.135,0.897,1541.315,800.43
2023-10-17T06:55:00,78.889,0.982,4868.374,1527.231
2023-10-17T07:00:00,74.135,0.896,4429.29,779.869
2023-10-17T07:05:00,105.66,0.993,2046.648,4319.054
2023-10-17T07:10:00,79.727,0.895,1982.278,1384.626
2023-10-17T07:15:00,63.73,0.946,1742.98,1026.818
2023-10-17T07:20:00,59.371,0.985,3153.034,1287.825
2023-10-17T07:25:00,54.08,0.988,1655.64,1066.041
2023-10-17T07:30:00,56.797,0.859,9123.562,630.409
2023-10-17T07:35:00,60.911,1.003,1162.703,1009.577
2023-10-17T07:40:00,64.169,1.003,645.155,1002.07
2023-10-17T07:45:00,67.128,0.856,3087.511,748.838
2023-10-17T07:50:00,77.81,0.796,7318.64,501.781
