timestamp,rmssd,coverage,low_frequency,high_frequency
2023-10-11T01:55:00,92.857,0.92,2885.614,1829.828
2023-10-11T02:00:00,98.965,0.978,1107.527,1922.331
2023-10-11T02:05:00,83.052,0.924,734.085,1469.799
2023-10-11T02:10:00,84.402,1.004,465.54,1585.402
2023-10-11T02:15:00,96.254,1.007,536.389,2241.089
2023-10-11T02:20:00,100.987,0.915,855.56,2441.783
2023-10-11T02:25:00,87.442,1.006,720.679,2183.204
2023-10-11T02:30:00,84.403,0.994,593.645,1937.865
2023-10-11T02:35:00,87.15,1.0,450.202,2058.675
2023-10-11T02:40:00,75.959,0.997,839.292,1295.681
2023-10-11T02:45:00,89.32,0.904,7527.402,2146.901
2023-10-11T02:50:00,74.839,0.914,3477.366,1171.675
2023-10-11T02:55:00,74.72,0.897,8590.448,1150.306
2023-10-11T03:00:00,79.977,0.932,4377.829,1866.528
2023-10-11T03:05:00,76.615,0.917,6720.909,1127.782
2023-10-11T03:10:00,81.81,0.94,901.804,1668.079
2023-10-11T03:15:00,70.263,1.0,585.298,1491.152
2023-10-11T03:20:00,64.626,0.991,1474.304,893.669
2023-10-11T03:25:00,69.73,1.006,1252.975,1189.299
2023-10-11T03:30:00,85.872,0.867,8219.068,1465.142
2023-10-11T03:35:00,105.208,0.975,656.774,2900.056
2023-10-11T03:40:00,102.595,0.953,5522.674,1629.109
2023-10-11T03:45:00,91.797,0.918,4192.939,1641.035
2023-10-11T03:50:00,80.195,0.993,1596.575,1661.432
2023-10-11T03:55:00,36.196,1.005,1529.996,306.567
2023-10-11T04:00:00,45.222,0.993,4440.807,425.699
2023-10-11T04:05:00,84.353,0.907,5478.31,1673.525
2023-10-11T04:10:00,69.324,0.954,3942.857,1453.508
2023-10-11T04:15:00,100.289,0.974,2538.865,3868.517
2023-10-11T04:20:00,81.692,0.93,1874.147,2421.913
2023-10-11T04:25:00,84.225,0.987,5031.571,1749.825
2023-10-11T04:30:00,80.55,0.911,4173.796,1017.619
2023-10-11T04:35:00,82.331,0.991,2420.396,1634.697
2023-10-11T04:40:00,72.687,1.004,2367.389,1484.212
2023-10-11T04:45:00,91.106,0.947,1514.997,1657.98
2023-10-11T04:50:00,100.774,0.994,666.164,3220.906
2023-10-11T04:55:00,89.264,0.997,659.498,2560.006
2023-10-11T05:00:00,81.924,1.002,355.808,2103.782
2023-10-11T05:05:00,82.862,0.985,1132.873,1975.34
2023-10-11T05:10:00,78.7,1.005,534.709,1799.621
2023-10-11T05:15:00,83.683,1.004,451.764,2054.899
2023-10-11T05:20:00,84.419,0.986,628.746,2237.087
2023-10-11T05:25:00,86.612,1.002,596.882,2153.74
2023-10-11T05:30:00,99.386,0.816,8493.124,1487.748
2023-10-11T05:35:00,67.018,0.984,882.435,667.775
2023-10-11T05:40:00,66.126,0.985,2989.499,888.108
2023-10-11T05:45:00,57.43,0.948,1175.802,790.366
2023-10-11T05:50:00,32.946,0.949,1189.118,223.617
2023-10-11T05:55:00,89.576,0.876,6997.626,840.887
2023-10-11T06:00:00,83.608,0.965,2211.684,1328.861
2023-10-11T06:05:00,67.215,0.991,1497.68,1159.854
2023-10-11T06:10:00,67.292,1.006,404.866,1008.743
2023-10-11T06:15:00,63.159,1.004,585.94,809.502
2023-10-11T06:20:00,58.503,0.989,918.972,720.884
2023-10-11T06:25:00,55.005,0.996,581.469,820.226
2023-10-11T06:30:00,55.593,1.004,573.365,609.585
2023-10-11T06:35:00,64.535,0.98,8804.38,1027.316
2023-10-11T06:40:00,55.131,0.891,3997.723,485.966
2023-10-11T06:45:00,78.381,0.955,5260.007,1824.505
2023-10-11T06:50:00,81.852,0.942,6118.67,1715.103
2023-10-11T06:55:00,71.575,0.923,5722.336,745.357
2023-10-11T07:00:00,58.225,0.965,3205.64,1183.726
2023-10-11T07:05:00,81.002,0.969,4283.637,1888.685
2023-10-11T07:10:00,63.954,0.978,4173.356,702.621
2023-10-11T07:15:00,65.541,0.946,3296.377,867.775
2023-10-11T07:20:00,68.499,0.944,6654.121,1496.438
2023-10-11T07:25:00,74.061,0.939,2219.01,1102.308
2023-10-11T07:30:00,70.04,0.907,3840.989,1099.067
2023-10-11T07:35:00,73.762,0.987,6952.342,1516.927
2023-10-11T07:40:00,54.709,0.987,4789.022,1879.558
2023-10-11T07:45:00,58.638,0.92,4974.607,839.627
2023-10-11T07:50:00,66.66,0.92,3083.738,767.2
2023-10-11T07:55:00,72.023,0.936,2234.34,1406.887
2023-10-11T08:00:00,65.486,0.799,2769.41,997.977
